0.587873,0.3532,0.242192,135.826
0.581484,0.346065,0.239384,153.093
0.596492,0.351349,0.245201,149.752
0.587276,0.342639,0.241259,159.315
0.579828,0.335042,0.238036,154.274
0.579439,0.331486,0.237655,149.257
0.588135,0.332974,0.240922,144.882
0.603888,0.338238,0.247014,139.214
0.577506,0.320476,0.236217,143.817
0.585066,0.321239,0.239024,138.607
0.57832,0.314325,0.236108,143.931
0.572943,0.308214,0.233744,146.47
0.586581,0.312058,0.238975,139.038
0.57636,0.303484,0.234683,135.25
0.579626,0.301894,0.235774,134.447
0.590693,0.304199,0.239968,127.768
0.561797,0.286502,0.228265,139.286
0.57203,0.288387,0.232129,134.709
0.576844,0.287529,0.233837,141.755
0.578322,0.285021,0.23422,152.309
0.57537,0.280397,0.232848,145.106
0.586054,0.28222,0.236878,140.981
0.577891,0.275179,0.233447,136.879
0.5807,0.273271,0.23436,137.466
0.581127,0.270259,0.234331,129.437
0.573825,0.263785,0.231255,140.48
0.582449,0.264448,0.234463,142.054
0.584926,0.262335,0.235246,136.54
0.587859,0.2604,0.236209,134.305
0.584897,0.255926,0.234853,130.201
0.587448,0.253811,0.235668,127.931
0.584164,0.24925,0.234191,125.197
0.58217,0.245261,0.233224,121.02
0.586047,0.243677,0.234562,125.857
0.58561,0.240333,0.234208,134.037
0.578381,0.234323,0.231199,131.143
0.589476,0.235523,0.235363,130.374
0.580233,0.22881,0.231573,129.788
0.580021,0.225617,0.231318,128.358
0.583904,0.22396,0.232662,126.518
0.585575,0.221454,0.233143,130.11
0.587404,0.218994,0.233687,129.005
0.57986,0.213174,0.230583,136.993
0.585451,0.21206,0.232595,134.84
0.582576,0.207959,0.231313,126.713
0.589732,0.207318,0.233933,128.087
0.581766,0.201525,0.23068,129.527
0.588406,0.200655,0.2331,120.575
0.58576,0.196696,0.231918,123.04
0.582198,0.192477,0.230384,130.538
0.580674,0.188942,0.229643,141.812
0.583446,0.186761,0.230567,137.374
0.574257,0.18091,0.226866,127.337
0.584683,0.181038,0.230753,134.051
0.58483,0.178036,0.230666,129.527
0.581752,0.174104,0.229337,128.817
0.591088,0.173738,0.232799,127.089
0.580502,0.167719,0.228579,132.055
0.577062,0.163773,0.22712,120.629
0.577764,0.16098,0.227258,122.408
0.579401,0.158431,0.227759,123.992
0.585265,0.156964,0.229886,115.066
0.583611,0.153535,0.229123,121.07
0.586572,0.151275,0.230136,123.407
0.58934,0.148942,0.231075,122.831
0.582395,0.144269,0.228288,124.912
0.583746,0.141606,0.228688,120.88
0.580745,0.137941,0.227421,116.626
0.581127,0.135066,0.227454,122.338
0.579443,0.13174,0.226697,119.537
0.57563,0.127981,0.225128,119.776
0.581394,0.126258,0.227227,110.998
0.577786,0.122577,0.225742,116.341
0.572558,0.118614,0.223641,123.722
0.57922,0.117004,0.226087,118.892
0.57416,0.113126,0.224056,125.469
0.57877,0.111073,0.22572,121.299
0.578828,0.108166,0.225648,113.934
0.58064,0.105566,0.226248,118.032
0.578254,0.102244,0.225248,118.37
0.56967,0.0979382,0.221889,123.929
0.583254,0.0972291,0.22698,120.368
0.574423,0.0929514,0.223533,122.008
0.571716,0.0896729,0.222422,125.251
0.570754,0.0866744,0.221978,124.003
0.575856,0.0845276,0.223844,122.975
0.576321,0.0817138,0.223946,118.468
0.581568,0.0795128,0.225869,111.88
0.569834,0.0751631,0.221339,116.68
0.571388,0.0725088,0.221863,119.996
0.573328,0.0698855,0.222535,118.252
0.57976,0.0677343,0.224915,112.581
0.566855,0.063512,0.219955,119.035
0.570188,0.0610266,0.221162,120.135
0.573555,0.0585137,0.222384,121.875
0.564234,0.0548377,0.218794,132.369
0.570387,0.0525594,0.221077,127.974
0.576734,0.0502379,0.223435,123.326
0.577334,0.0474277,0.223615,119.254
0.576092,0.0444849,0.223099,118.642
0.570134,0.0412505,0.220799,115.528
0.575092,0.0387288,0.222637,113.555
0.575832,0.0359282,0.222879,112.824
0.574292,0.0330075,0.22226,109.158
0.569138,0.0299397,0.220274,112.78
0.575857,0.0274014,0.222787,114.211
0.573358,0.0244722,0.221812,114.626
0.574626,0.0216832,0.222265,114.713
0.573885,0.0188311,0.221959,122.179
0.575,0.0160254,0.222359,120.307
0.567436,0.0130716,0.219476,116.643
0.565001,0.0102485,0.218538,120.312
0.570666,0.0074991,0.220666,121.745
0.566673,0.00468278,0.219141,112.703
0.573621,0.00186588,0.221759,121.97
0.569004,-0.000920237,0.220004,119.633
0.568613,-0.00371783,0.219849,116.212
0.571002,-0.00656241,0.220749,122.07
0.570671,-0.00936747,0.220621,113.411
0.567659,-0.0120944,0.219482,113.592
0.57026,-0.0149769,0.220468,109.497
0.569209,-0.0177472,0.220075,110.465
0.570363,-0.0206017,0.220519,116.676
0.572635,-0.0235211,0.221387,118.739
0.570749,-0.0262456,0.220685,114.204
0.573071,-0.0291933,0.221577,109.032
0.576022,-0.0322036,0.22271,107.705
0.570329,-0.0346642,0.220574,109.621
0.567874,-0.037303,0.219665,109.95
0.571947,-0.0404203,0.221228,115.815
0.563988,-0.0425956,0.218241,115.714
0.567636,-0.0456993,0.219648,107.698
0.568019,-0.0485414,0.219822,113.683
0.570243,-0.051566,0.220696,108.737
0.570154,-0.0543797,0.220696,105.761
0.568068,-0.056982,0.219941,106.194
0.570758,-0.0600961,0.220998,109.075
0.571189,-0.0629763,0.221201,114.592
0.565859,-0.065166,0.219223,113.643
0.571807,-0.0687243,0.221523,107.964
0.568134,-0.0710853,0.220177,104.107
0.571907,-0.0744222,0.221656,105.59
0.574029,-0.0775664,0.222512,102.604
0.570815,-0.0799573,0.221346,107.646
0.570139,-0.0827007,0.221145,110.807
0.570688,-0.0856301,0.221411,109.719
0.574916,-0.0891574,0.223076,109.623
0.575834,-0.092182,0.223487,115.602
0.569331,-0.0939551,0.221081,112.327
0.568482,-0.0966571,0.220824,106.715
0.570187,-0.0998135,0.221541,115.012
0.576657,-0.103872,0.224072,109.659
0.574219,-0.106304,0.223217,108.709
0.575192,-0.10938,0.223663,104.848
0.5708,-0.111397,0.222068,110.179
0.572153,-0.11455,0.222662,105.113
0.576404,-0.118329,0.224363,105.296
0.580033,-0.12202,0.225829,99.8765
0.571885,-0.12316,0.22281,110.748
0.58112,-0.128133,0.226419,106.775
0.571896,-0.128956,0.22299,115.154
0.571601,-0.131789,0.222969,110.497
0.568906,-0.134047,0.222033,111.708
0.568924,-0.136947,0.222135,117.347
0.578516,-0.142245,0.225899,111.672
0.578979,-0.145315,0.226177,104.226
0.571154,-0.146236,0.223286,108.275
0.571909,-0.149359,0.223678,111.093
0.575291,-0.153204,0.225079,103.28
0.570246,-0.154766,0.223254,106.544
0.569734,-0.157553,0.223167,108.253
0.571034,-0.160857,0.223777,96.8037
0.570125,-0.163536,0.223542,99.9393
0.577403,-0.168633,0.226451,101.15
0.572378,-0.170106,0.224639,103.281
0.570592,-0.172523,0.224072,106.238
0.569179,-0.175043,0.22365,105.35
0.564789,-0.176612,0.222084,117.053
0.570103,-0.18126,0.224253,119.368
0.57051,-0.184365,0.224536,110.881
0.563941,-0.185164,0.222133,109.698
0.566659,-0.18903,0.22331,106.051
0.570622,-0.193356,0.22497,106.43
0.565657,-0.194626,0.223187,107.468
0.570798,-0.199413,0.225309,106.238
0.566959,-0.201046,0.223962,118.791
0.561993,-0.202235,0.22218,107.706
0.564057,-0.205966,0.223118,117.307
0.561167,-0.207874,0.222141,114.321
0.56308,-0.211577,0.223024,108.867
0.562791,-0.214459,0.223057,115.406
0.562427,-0.217315,0.223062,120.113
0.557741,-0.218467,0.22139,128.916
0.559739,-0.222248,0.222315,120.99
0.562064,-0.226189,0.22337,121.119
0.561775,-0.229087,0.22341,116.535
0.55826,-0.230646,0.222196,126.135
0.561743,-0.235121,0.223708,113.68
0.562759,-0.238587,0.224262,115.313
0.552231,-0.237084,0.220314,120.007
0.555903,-0.241683,0.221906,113.9
0.562109,-0.247449,0.224492,118.468
0.557306,-0.248356,0.222778,116.188
0.551628,-0.248821,0.22072,114.164
0.541703,-0.247282,0.216997,127.938
0.544408,-0.251504,0.21822,117.305
0.5549,-0.259419,0.222501,114.076
0.551136,-0.260682,0.221192,116.09
0.546985,-0.261724,0.219731,117.681
0.541963,-0.262303,0.217927,127.815
0.553726,-0.271084,0.222726,118.784
0.540001,-0.267333,0.217496,119.543
0.551253,-0.275987,0.222102,113.292
0.541875,-0.274293,0.21858,121.47
0.548615,-0.280777,0.221416,118.994
0.545564,-0.282261,0.220389,120.385
0.529362,-0.27682,0.214162,121.13
0.545863,-0.288541,0.220867,120.359
0.533393,-0.284933,0.21611,128.703
0.538626,-0.290773,0.218363,128.321
0.550947,-0.300555,0.223433,127.116
0.536686,-0.295797,0.217958,127.736
0.533766,-0.297215,0.216981,114.156
0.544027,-0.306035,0.221246,107.689
